0.0000000000000000, 0.001341712835479913
0.5079728263433481, 0.001341712835479913
0.9187620889748533, 0.0005978548334019772
1.5252158324291134, 0.0003487812995310747
1.929282445629097, 0.0002475238328034966
2.598716799547102, 0.00018448346490995655
3.2681511534651104, 0.00013749847212572074
4.003750530735479, 0.0001050211079636668
5.540052837665705, 0.0000675751835538623
7.009836297589278, 0.000043480834671045086
8.079445204510073, 0.00003011087696068118
9.746662263527853, 0.000022442117392363584
10.948601217153367, 0.00001632172128563277
12.217766665094118, 0.000011302941747470527
13.751592206444304, 0.000008633168407011601
15.086215030428832, 0.000006434438263329007
16.220573666084825, 0.0000050364863305262795
17.488323819408407, 0.000003846860015957864
18.289734396376847, 0.0000030857568527160536
19.223828843704297, 0.0000025366194557578018
20.491225173373593, 0.0000019855111964445867
21.424965797046745, 0.0000016726468435651773
22.759588621031284, 0.0000012466504003942832
23.757725149785344, 0.0000012164839490258525
25.158512997122237, 9.29148449227119e-7
26.692338538472427, 7.09682064767476e-7
28.225456432514036, 5.692711160587001e-7
29.224654432230984, 5.161381459705123e-7
29.69630136340048, 3.403414882518311e-7
30.2245600792565, 4.4559075354461687e-7
31.161131292163986, 3.08575685271606e-7
32.760060385903664, 2.5995227168436575e-7
34.69158371467661, 2.1899062946059172e-7
35.62603198565835, 1.7566322474314499e-7
36.62346086710383, 1.8001933328915482e-7
37.758880973722704, 1.309246062927559e-7
38.6299948105864, 8.424262963413945e-8
39.56019719771666, 9.066649113412808e-8
40.43237250554324, 5.4205399952135984e-8
41.35691371420484, 8.633168407011601e-8
42.282162570175025, 1.309246062927559e-7
42.888262489975, 7.827390868337504e-8
43.41545973486814, 1.1029433117916137e-7
44.48577628909752, 7.272808086810304e-8
45.2932018681889, 3.846860015957863e-8
45.751403500495364, 6.434438263329008e-8
46.49018729065433, 3.9422547112068063e-8
47.02799924517621, 2.6639858572587784e-8
47.87823748643677, 7.272808086810304e-8
49.08725291314809, 3.240696035787174e-8
50.01674765296977, 3.662939851376101e-8
51.015591829032424, 3.403414882518311e-8
51.966669811765826, 8.6331684070116e-9
52.359060244374206, 1.374984721257209e-8
53.09642873991603, 9.29148449227119e-9
53.74251073265085, 3.4878129953107546e-8
54.351087418030865, 1.75663224743145e-8
54.94975704109073, 1.75663224743145e-8
56.0278577157145, 6.757518355386231e-9
56.60812850875124, 2.4153425010859516e-8
57.291715808840884, 6.757518355386231e-9
57.93709015426712, 2.6639858572587784e-8
58.49082417323206, 5.97854833401976e-9
59.13619851865831, 2.3568960335967004e-8
59.67648723876021, 1.3417128354799144e-8
